"","ID","Nom","Url","Prénom","Âge","Taille","Poids","Nationalité","Poste",""
"","1363","VAN VUUREN","/joueurs/michael-van-vuuren-1363.html","Michael","28","187","106","Afrique du sud","Talonneur","[X]"
"","1366","BOUCHET","/joueurs/laurent-bouchet-1366.html","Laurent","31","183","103","France","Talonneur","[X]"
"","1370","SINZELLE","/joueurs/jeremy-sinzelle-1370.html","Jérémy","29","184","88","France","Centre","[X]"
"","1372","DUPONT","/joueurs/lucas-dupont-1372.html","Lucas","30","180","87","France","Ailier","[X]"
"","1374","POIROT","/joueurs/jefferson-poirot-1374.html","Jefferson","27","181","117","France","Pilier","[X]"
"","1376","STEYN","/joueurs/morne-steyn-1376.html","Morné","35","183","91","Afrique du sud","Ouverture","[X]"
"","1379","ESCANDE","/joueurs/eric-escande-1379.html","Eric","27","172","78","France","Mêlée","[X]"
"","1380","SERIN","/joueurs/baptiste-serin-1380.html","Baptiste","25","180","79","France","Mêlée","[X]"
"","1381","SELPONI","/joueurs/enzo-selponi-1381.html","Enzo","26","185","87","France","Ouverture","[X]"
"","1384","MARROU","/joueurs/louis-marrou-1384.html","Louis","26","182","100","France","Centre","[X]"
"","1385","KILIONI","/joueurs/daniel-kilioni-1385.html","Daniel","27","185","97","Tonga","Ailier","[X]"
"","1387","DARDET","/joueurs/alexandre-dardet-1387.html","Alexandre","27","187","115","France","Pilier","[X]"
"","1389","REY","/joueurs/thibaud-rey-1389.html","Thibaud","27","198","110","France","2ème ligne","[X]"
"","1392","BÉZY","/joueurs/nicolas-bezy-1392.html","Nicolas","30","180","70","France","Ouverture","[X]"
"","1393","GIBOUIN","/joueurs/gautier-gibouin-1393.html","Gautier","31","184","103","France","3ème ligne","[X]"
"","1394","LESPINASSE","/joueurs/jean-lespinasse-1394.html","Jean-Blaise","26","194","112","France","3ème ligne","[X]"
"","1395","LILOMAIAVA","/joueurs/robert-lilomaiava-1395.html","Robert","28","179","104","Samoa","Centre","[X]"
"","1398","TAULEIGNE","/joueurs/marco-tauleigne-1398.html","Marco","26","191","115","France","3ème ligne","[X]"
"","1399","QUEHEILLE","/joueurs/gilen-queheille-1399.html","Gilen","26","177","80","France","Mêlée","[X]"
"","1404","SYNAEGHEL","/joueurs/thomas-synaeghel-1404.html","Thomas","32","187","120","France","Pilier","[X]"
"","1405","PLACINES","/joueurs/alban-placines-1405.html","Alban","26","189","110","France","3ème ligne","[X]"
"","1411","VOTU","/joueurs/watisoni-votu-1411.html","Watisoni","35","187","100","Fidji","Ailier","[X]"
"","1416","ALIOUAT","/joueurs/johan-aliouat-1416.html","Johan","27","197","116","France","2ème ligne","[X]"
"","1418","ACQUIER","/joueurs/thomas-acquier-1418.html","Thomas","30","181","112","France","Talonneur","[X]"
"","1422","KOFFI","/joueurs/joel-koffi-1422.html","Joël","35","189","104","France","3ème ligne","[X]"
"","1429","LAZZAROTTO","/joueurs/benoit-lazzarotto-1429.html","Benoît","32","175","77","France","Ailier","[X]"
"","1432","URSACHE","/joueurs/andrei-ursache-1432.html","Andrei","35","180","117","Roumanie","Pilier","[X]"
"","1434","TUILAGI","/joueurs/vavae-tuilagi-1434.html","Vavae","31","194","115","Samoa","3ème ligne","[X]"
"","1435","BOSCH","/joueurs/gilles-bosch-1435.html","Gilles","29","178","82","France","Ouverture","[X]"
"","1437","KOUIDER","/joueurs/karim-kouider-1437.html","Karim","34","183","123","France","Pilier","[X]"
"","1442","TUINEAU","/joueurs/joseph-tuineau-1442.html","Joseph","38","203","120","Tonga","2ème ligne","[X]"
"","1444","MUNRO","/joueurs/lachie-munro-1444.html","Lachie","33","180","88","Nouvelle-Zélande","Ouverture","[X]"
"","1445","RATUVOU","/joueurs/mosese-ratuvou-1445.html","Mosese","37","180","100","Fidji","Centre","[X]"
"","1448","ROMANET","/joueurs/franck-romanet-1448.html","Franck","33","178","89","France","Ailier","[X]"
"","1450","FITZPATRICK","/joueurs/damien-fitzpatrick-1450.html","Damien","30","183","105","Australie","Talonneur","[X]"
"","1454","DUMORA","/joueurs/julien-dumora-1454.html","Julien","32","184","96","France","Arrière","[X]"
"","1455","ARNOLD","/joueurs/toby-arnold-1455.html","Toby","32","178","86","Nouvelle-Zélande","Ailier","[X]"
"","1456","NJEWEL","/joueurs/christian-njewel-1456.html","Christian","30","204","121","Cameroun","2ème ligne","[X]"
"","1458","BAU","/joueurs/adrien-bau-1458.html","Adrien","26","168","73","France","Mêlée","[X]"
"","1461","MANCHIA","/joueurs/romain-manchia-1461.html","Romain","28","196","110","France","2ème ligne","[X]"
"","1464","MALET","/joueurs/charles-malet-1464.html","Charles","29","190","103","France","3ème ligne","[X]"
"","1465","LIMA","/joueurs/jose-lima-1465.html","José","27","186","95","Portugal","Centre","[X]"
"","1466","RATTEZ","/joueurs/vincent-rattez-1466.html","Vincent","28","180","78","France","Arrière","[X]"
"","1469","DELIGNY","/joueurs/cyril-deligny-1469.html","Cyril","27","181","102","France","Talonneur","[X]"
"","1470","FICHTEN","/joueurs/gregory-fichten-1470.html","Grégory","29","183","124","France","Pilier","[X]"
"","1473","VALENTINE","/joueurs/joshua-valentine-1473.html","Joshua","37","178","85","Australie","Mêlée","[X]"
"","1476","HOUNKPATIN","/joueurs/wilfrid-hounkpatin-1476.html","Wilfrid","28","192","132","France","Pilier","[X]"
"","1482","DAMIANI","/joueurs/cesar-damiani-1482.html","César","33","202","130","France","2ème ligne","[X]"
"","1485","MARQUÈS","/joueurs/samuel-marques-1485.html","Samuel","31","177","76","France","Mêlée","[X]"
"","1486","TODUA","/joueurs/alexander-todua-1486.html","Alexander","32","185","90","Géorgie","Ailier","[X]"
"","1489","LACROIX","/joueurs/gabriel-lacroix-1489.html","Gabriel","26","171","80","France","Ailier","[X]"
"","1492","TETRASHVILI","/joueurs/giorgi-tetrashvili-1492.html","Giorgi","26","177","112","Géorgie","Pilier","[X]"
"","1493","MONDOULET","/joueurs/jerome-mondoulet-1493.html","Jérôme","30","200","112","France","2ème ligne","[X]"
"","1497","HAMADACHE","/joueurs/malik-hamadache-1497.html","Malik","31","193","141","France","Pilier","[X]"
"","1501","REGARD","/joueurs/thibaut-regard-1501.html","Thibaut","26","180","95","France","Centre","[X]"
"","1506","BARRÈRE","/joueurs/jean-baptiste-barrere-1506.html","Jean-Baptiste","30","188","100","France","3ème ligne","[X]"
"","1509","TAUMOEPEAU","/joueurs/afusipa-taumoepeau-1509.html","Afusipa","30","184","100","Australie","Centre","[X]"
"","1510","VATUBUA","/joueurs/jale-vatubua-1510.html","Jale","28","189","121","Fidji","Centre","[X]"
"","1513","RAMSAY","/joueurs/daniel-ramsay-1513.html","Daniel","35","197","114","Nouvelle-Zélande","2ème ligne","[X]"
"","1515","DAUBAGNA","/joueurs/thibault-daubagna-1515.html","Thibault","25","177","80","France","Mêlée","[X]"
"","1519","DRY","/joueurs/claude-dry-1519.html","Claude","34","203","118","Afrique du sud","2ème ligne","[X]"
"","1522","FUMAT","/joueurs/julien-fumat-1522.html","Julien","33","180","83","France","Centre","[X]"
"","1524","BOUGHERARA","/joueurs/karim-bougherara-1524.html","Karim","31","183","108","France","Pilier","[X]"
"","1525","MOÏSE","/joueurs/geoffrey-moise-1525.html","Geoffrey","28","187","130","France","Pilier","[X]"
"","1527","LE GUEN","/joueurs/kevin-le-guen-1527.html","Kévin","29","183","105","France","Talonneur","[X]"
"","1537","PULETUA","/joueurs/jordan-puletua-1537.html","Jordan","30","193","105","Samoa","Centre","[X]"
"","1545","BRISCADIEU","/joueurs/clement-briscadieu-1545.html","Clément","30","173","78","France","Mêlée","[X]"
"","1549","ULUGIA","/joueurs/john-ulugia-1549.html","John","34","180","115","Australie","Talonneur","[X]"
"","1550","JOURDAIN","/joueurs/damien-jourdain-1550.html","Damien","33","183","115","France","Pilier","[X]"
"","1554","WITT","/joueurs/quentin-witt-1554.html","Quentin","30","192","98","France","3ème ligne","[X]"
"","1556","MAIQUEZ","/joueurs/gregory-maiquez-1556.html","Grégory","34","173","78","France","Mêlée","[X]"
"","1560","MCHEDLIDZE","/joueurs/tamaz-mchedlidze-1560.html","Tamaz","27","195","115","Géorgie","Centre","[X]"
"","1564","GIRAUD","/joueurs/jonathan-giraud-1564.html","Jonathan","31","193","110","France","3ème ligne","[X]"
"","1569","HARMSE","/joueurs/willem-harmse-1569.html","Willem","35","178","120","Afrique du sud","Pilier","[X]"
"","1570","ETIENNE","/joueurs/quentin-etienne-1570.html","Quentin","29","180","89","France","Ouverture","[X]"
"","1571","LATORRE","/joueurs/adrien-latorre-1571.html","Adrien","29","182","88","France","Ouverture","[X]"
"","1573","GRAMMATICO","/joueurs/fabien-grammatico-1573.html","Fabien","34","181","87","France","Centre","[X]"
"","1575","HERJEAN","/joueurs/etienne-herjean-1575.html","Etienne","28","199","104","France","3ème ligne","[X]"
"","1576","FOURNIER","/joueurs/antoine-fournier-1576.html","Antoine","31","188","122","France","Pilier","[X]"
"","1581","MAITUKU","/joueurs/latuka-maituku-1581.html","Latuka","32","182","107","France","3ème ligne","[X]"
"","1582","ROUSSEL","/joueurs/pierre-roussel-1582.html","Pierre","31","192","105","France","3ème ligne","[X]"
"","1583","MANINOA","/joueurs/utu-maninoa-1583.html","Junior Utu","33","195","113","Samoa","3ème ligne","[X]"
"","1584","BOISSET","/joueurs/paul-boisset-1584.html","Paul","31","165","83","France","Mêlée","[X]"
"","1587","YOBO","/joueurs/jimmy-yobo-1587.html","Jimmy","28","184","90","France","Ailier","[X]"
"","1588","MC PHEE","/joueurs/jack-mc-phee-1588.html","Jack","33","192","88","Nouvelle-Zélande","Arrière","[X]"
"","1592","HÉZARD","/joueurs/baptiste-hezard-1592.html","Baptiste","30","196","110","France","2ème ligne","[X]"
"","1595","RENAUD","/joueurs/antoine-renaud-1595.html","Antoine","29","177","88","France","Arrière","[X]"
"","1602","BOTHA","/joueurs/berend-botha-1602.html","Berend","32","196","127","Afrique du sud","2ème ligne","[X]"
"","1603","BRÉTHOUS","/joueurs/yann-brethous-1603.html","Yann","30","186","98","France","3ème ligne","[X]"
"","1609","LUCU","/joueurs/simon-lucu-1609.html","Ximun","30","183","87","France","Arrière","[X]"
"","1614","TASTET","/joueurs/julien-tastet-1614.html","Julien","33","187","102","France","3ème ligne","[X]"
"","1616","DUBIÉ","/joueurs/jean-baptiste-dubie-1616.html","Jean-Baptiste","30","181","85","France","Centre","[X]"
"","1625","ATONIO","/joueurs/uini-atonio-1625.html","Uini","30","196","152","Nouvelle-Zélande","Pilier","[X]"
"","1626","SAZY","/joueurs/romain-sazy-1626.html","Romain","33","199","105","France","2ème ligne","[X]"
"","1627","CEDARO","/joueurs/leandro-cedaro-1627.html","Leandro","32","195","121","Argentine","2ème ligne","[X]"
"","1630","GOUJON","/joueurs/loann-goujon-1630.html","Loann","30","194","106","France","3ème ligne","[X]"
"","1635","GÉLÉDAN","/joueurs/benjamin-geledan-1635.html","Benjamin","29","188","110","France","Talonneur","[X]"
"","1636","FORBES","/joueurs/hikairo-forbes-1636.html","Hikairo","34","180","119","Nouvelle-Zélande","Talonneur","[X]"
"","1638","BERGER","/joueurs/julien-berger-1638.html","Julien","30","171","82","Belgique","Mêlée","[X]"
"","1640","HERRY","/joueurs/francois-herry-1640.html","François","31","182","105","France","Centre","[X]"
"","1644","TAU","/joueurs/sione-tau-1644.html","Sione","31","192","105","Tonga","3ème ligne","[X]"
"","1646","BALÈS","/joueurs/alexi-bales-1646.html","Alexi","29","174","80","France","Mêlée","[X]"
"","1648","PARIS","/joueurs/taylor-paris-1648.html","Taylor","27","185","93","Canada","Ailier","[X]"
"","1651","LAMOULIE","/joueurs/mathieu-lamoulie-1651.html","Mathieu","29","184","93","France","Arrière","[X]"
"","1654","DEMOTTE","/joueurs/william-demotte-1654.html","William","28","202","124","France","2ème ligne","[X]"
"","1656","ABADIE","/joueurs/paul-abadie-1656.html","Paul","25","176","88","France","Mêlée","[X]"
"","1658","AFATIA","/joueurs/viliamu-afatia-1658.html","Viliamu","29","189","124","Samoa","Pilier","[X]"
"","1659","CABANNES","/joueurs/julien-cabannes-1659.html","Julien","30","169","71","France","Ailier","[X]"
"","1660","VAN DER WESTHUIZEN","/joueurs/marthinus-van-der-westhuizen-1660.html","Marthinus","36","180","108","Afrique du sud","Talonneur","[X]"
"","1666","AMOSA","/joueurs/afaesetiti-amosa-1666.html","Afa","29","187","112","Australie","3ème ligne","[X]"
"","1670","NICOT","/joueurs/florian-nicot-1670.html","Florian","33","184","95","France","Centre","[X]"
"","1672","BOLAKORO","/joueurs/ilikena-bolakoro-1672.html","Ilikena","32","181","101","Fidji","Centre","[X]"
"","1675","FALATEA","/joueurs/tapu-falatea-1675.html","Tapu","31","187","137","France","Pilier","[X]"
"","1679","HILSENBECK","/joueurs/christopher-hilsenbeck-1679.html","Christopher","28","184","84","Allemagne","Ouverture","[X]"
"","1690","LAOUSSE AZPIAZU","/joueurs/yoann-laousse-azpiazu-1690.html","Yoann","28","180","85","France","Arrière","[X]"
"","1692","LAFON","/joueurs/thimothee-lafon-1692.html","Thimothée","28","178","120","France","Pilier","[X]"
"","1699","DUBOIS","/joueurs/thomas-dubois-1699.html","Thomas","30","188","109","France","Pilier","[X]"
"","1701","BATLLE","/joueurs/armand-batlle-1701.html","Armand","32","188","92","France","Ailier","[X]"
"","1702","MAURINO","/joueurs/gregoire-maurino-1702.html","Grégoire","30","193","100","France","Centre","[X]"
"","1703","LAGAIN","/joueurs/clement-lagain-1703.html","Clément","29","185","98","France","Ailier","[X]"
"","1705","DELMAS","/joueurs/victor-delmas-1705.html","Victor","28","188","112","France","Pilier","[X]"
"","1706","PUECH","/joueurs/martin-puech-1706.html","Martin","31","193","95","France","3ème ligne","[X]"
"","1711","COTTE","/joueurs/theophile-cotte-1711.html","Théophile","26","197","102","France","3ème ligne","[X]"
"","1712","SOUQUET","/joueurs/romain-souquet-1712.html","Romain","32","190","113","France","3ème ligne","[X]"
"","1713","GONDRAND","/joueurs/jeremy-gondrand-1713.html","Jérémy","30","179","82","France","Mêlée","[X]"
"","1717","MIGNOT","/joueurs/xavier-mignot-1717.html","Xavier","26","188","100","France","Ailier","[X]"
"","1722","ADAMOU","/joueurs/gambo-adamou-1722.html","Gambo","34","192","108","Cameroun","2ème ligne","[X]"
"","1723","BARRIÈRE","/joueurs/vincent-barriere-1723.html","Vincent","31","191","106","France","3ème ligne","[X]"
"","1727","PELO","/joueurs/vincent-pelo-1727.html","Vincent","31","187","130","France","Pilier","[X]"
"","1728","CUFFOLO","/joueurs/alexis-cuffolo-1728.html","Alexis","28","183","116","Belgique","Pilier","[X]"
"","1738","FERNANDES","/joueurs/francisco-fernandes-1738.html","Francisco","34","184","113","France","Pilier","[X]"
"","1739","PINTO FERRER","/joueurs/marco-pinto-ferrer-1739.html","Marco","32","179","105","Espagne","Talonneur","[X]"
"","1740","SHEKLASHVILI","/joueurs/beka-sheklashvili-1740.html","Beka","33","189","139","Géorgie","Pilier","[X]"
"","1743","BISMAN","/joueurs/thibaut-bisman-1743.html","Thibaut","29","174","85","France","Mêlée","[X]"
"","1744","MALIÉ","/joueurs/charly-malie-1744.html","Charly","28","185","87","France","Arrière","[X]"
"","1747","VAKACEGU","/joueurs/joe-vakacegu-1747.html","Joe","31","191","106","Fidji","Centre","[X]"
"","1748","SUCHIER","/joueurs/thibauld-suchier-1748.html","Thibauld","28","178","82","France","Ouverture","[X]"
"","1749","LEVI","/joueurs/elvis-levi-1749.html","Elvis","33","181","110","Samoa","Talonneur","[X]"
"","1755","GERBER","/joueurs/danre-gerber-1755.html","Danré","31","189","99","Afrique du sud","Centre","[X]"
"","1757","MUZZIO","/joueurs/carlos-muzzio-1757.html","Carlos","35","180","111","Argentine","Pilier","[X]"
"","1761","COLLET","/joueurs/benjamin-collet-1761.html","Benjamin","30","184","103","France","3ème ligne","[X]"
"","1763","NEMSADZE","/joueurs/giorgi-nemsadze-1763.html","Giorgi","35","196","114","Géorgie","2ème ligne","[X]"
"","1765","LILO","/joueurs/vungakoto-lilo-1765.html","Vungakoto","37","193","107","Tonga","Ailier","[X]"
"","1766","VEAU","/joueurs/maxime-veau-1766.html","Maxime","31","177","92","France","Centre","[X]"
"","1767","POI","/joueurs/jarrod-poi-1767.html","Jarrod","26","187","103","Nouvelle-Zélande","Centre","[X]"
"","1770","POINTUD","/joueurs/lucas-pointud-1770.html","Lucas","32","189","127","France","Pilier","[X]"
"","1773","BÉZIAN","/joueurs/romain-bezian-1773.html","Romain","31","199","112","France","3ème ligne","[X]"
"","1774","IRIBAREN","/joueurs/teddy-iribaren-1774.html","Teddy","29","170","70","France","Mêlée","[X]"
"","1775","MANU","/joueurs/felipe-manu-1775.html","Felipe","34","190","115","Nouvelle-Zélande","3ème ligne","[X]"
"","1777","MIRTSKHULAVA","/joueurs/irakli-mirtskhulava-1777.html","Irakli","31","184","117","Géorgie","Pilier","[X]"
"","1782","CHAPUT","/joueurs/jeremy-chaput-1782.html","Jérémy","32","173","85","France","Mêlée","[X]"
"","1785","JOLY","/joueurs/arthur-joly-1785.html","Arthur","32","189","123","France","Pilier","[X]"
"","1787","RATUNIYARAWA","/joueurs/apisalome-ratuniyarawa-1787.html","Apisalome","33","198","115","Fidji","2ème ligne","[X]"
"","1792","BOUTEMANNI","/joueurs/yassin-boutemane-1792.html","Yassin","29","177","114","France","Pilier","[X]"
"","1800","ERBANI","/joueurs/antoine-erbani-1800.html","Antoine","30","192","100","France","3ème ligne","[X]"
"","1801","LAGARDE","/joueurs/raphael-lagarde-1801.html","Raphaël","31","182","92","France","Ouverture","[X]"
"","1804","PERRIN","/joueurs/fabien-perrin-1804.html","Fabien","31","194","98","France","Centre","[X]"
"","1810","CASSAN","/joueurs/jean-philippe-cassan-1810.html","Jean-Philippe","31","177","92","France","Centre","[X]"
"","1812","VULIVULI","/joueurs/albert-vulivuli-1812.html","Albert","34","190","110","Fidji","Centre","[X]"
"","1813","GOURDON","/joueurs/kevin-gourdon-1813.html","Kévin","30","190","103","France","3ème ligne","[X]"
"","1821","PÉLISSIÉ","/joueurs/adrien-pelissie-1821.html","Adrien","29","181","110","France","Talonneur","[X]"
"","1826","FAJARDO","/joueurs/brandon-fajardo-1826.html","Brandon","25","181","77","France","Ouverture","[X]"
"","1831","BUATIER","/joueurs/adrien-buatier-1831.html","Adrien","29","195","112","France","3ème ligne","[X]"
"","1833","PERRET","/joueurs/arnaud-perret-1833.html","Arnaud","33","181","93","France","Centre","[X]"
